name,sku,description,unit_price,unit,brand,supplier_name
PH2981 HONDA ACCORD.ACTY.CIVIC,1 8PH-2981,,10366.21,unidad,FRAM,BERAL SRL
PH3335 CATERPILLAR,1 7PH-3335,,42878.41,unidad,FRAM,BERAL SRL
PH3387A CHEVROLET LUMINA,1 8PH-3387A,,7643.77,unidad,FRAM,BERAL SRL
PH3562 RENAULT 9.11.12.18.TRAF,1 8PH-3562,,6968.4,unidad,FRAM,BERAL SRL
"PH-3567 Caterpillar, John Deer",1 7PH-3567,,39318.3,unidad,FRAM,BERAL SRL
PH3569 VW POLO D. SIN TUERCA,1 8PH-3569ST,,9266.76,unidad,FRAM,BERAL SRL
PH3569 VW POLO DIESEL SEAT COR,1 8PH-3569,,11308.59,unidad,FRAM,BERAL SRL
PH3593A HONDA ACCORD.CIVIC.GMC,1 8PH-3593A,,6963.16,unidad,FRAM,BERAL SRL
PH3612 CUMMINS,1 7PH-3612,,42983.12,unidad,FRAM,BERAL SRL
PH3614 TOYOTA CAMRY.CRESSIDA.C,1 8PH-3614,,5840.16,unidad,FRAM,BERAL SRL
PH3682 NISSAN MAXIMA.SENTRA.ST,1 8PH-3682,,5497.23,unidad,FRAM,BERAL SRL
PH3757 CAMION,1 7PH-3757,,42878.41,unidad,FRAM,BERAL SRL
"PH3766 Ford mot. V8 diesel, De",1 7PH-3766,,22303.06,unidad,FRAM,BERAL SRL
PH3773 U SELLADA ACEITE,1 8PH-3773,,17059.05,unidad,FRAM,BERAL SRL
PH3900 FORD 4000-F100 CON MOTO,1 7PH-3900,,9790.31,unidad,FRAM,BERAL SRL
PH3976 TRACTORES ZANELLO VARIO,1 7PH-3976,,11740.52,unidad,FRAM,BERAL SRL
PH3980 GMC BLAZER V6 4.3 L INY,1 8PH-3980A,,10636.73,unidad,FRAM,BERAL SRL
PH4386 NISSAN LUBER,1 8PH-4386,,6491.97,unidad,FRAM,BERAL SRL
"PH4467 FIAT 150 TURBO,TRACTORE",1 7PH-4467,,13402.78,unidad,FRAM,BERAL SRL
"PH4469 FIAT 1180,1380,1580",1 7PH-4469,,28719.11,unidad,FRAM,BERAL SRL
PH4479 FIAT SPAZIO DDE (09/87),1 8PH-4479,,7659.48,unidad,FRAM,BERAL SRL
"PH4482 FIAT 128 SUPER EUROPA,D",1 8PH-4482,,6080.99,unidad,FRAM,BERAL SRL
PH4551 DEUTZ TRACTORES HIDRAIL,1 8PH-4551,,12408.04,unidad,FRAM,BERAL SRL
PH4553 FORD TRANSIT FURGON,1 8PH-4553,,8533.8,unidad,FRAM,BERAL SRL
PH4558 FIAT UNO S ITALIANOS/PA,1 8PH-4558,,5931.78,unidad,FRAM,BERAL SRL
PH4560 CAMIONES FIAT,1 7PH-4560,,3046.56,unidad,FRAM,BERAL SRL
PH47 JOHN DEERE 4040-4240-4320,1 7PH-47,,34868.16,unidad,FRAM,BERAL SRL
PH4701 CHEVROLET CORSA MONZA,1 8PH-4701,,4636,unidad,FRAM,BERAL SRL
PH4703 PEUGEOT504 GR.505 DDE (,1 8PH-4703,,6973.63,unidad,FRAM,BERAL SRL
PH4731 MITSUBISHI CANTER,1 8PH-4731,,9128.78,unidad,FRAM,BERAL SRL
PH4751 ALFA ROMEO 420 Y 820,1 8PH-4751,,7745.88,unidad,FRAM,BERAL SRL
PH4847A FIAT IVECO DAILY,1 7PH-4847A,,18486.41,unidad,FRAM,BERAL SRL
PH4848 VOLKSWAGEN TRANSPORTER,1 8PH-4848,,7384.02,unidad,FRAM,BERAL SRL
PH4853 HYUNDAI H350  TURBO H25,1 8PH-4853,,8019.94,unidad,FRAM,BERAL SRL
PH4854 VOLKSWAGEN TRANSPORTER,1 8PH-4854,,27373.69,unidad,FRAM,BERAL SRL
PH4887 R. 18 2000 BREAK.COUPE,1 8PH-4887,,7947.43,unidad,FRAM,BERAL SRL
PH4899 ZANELLO TRACTOR CON CAJ,1 7PH-4899,,9923.62,unidad,FRAM,BERAL SRL
"PH49 CATERPILLAR N2 P4004,ZANE",1 7PH-49,,23439.15,unidad,FRAM,BERAL SRL
PH4908 PERKINS PRIMA,1 7PH-4908,,4946.25,unidad,FRAM,BERAL SRL
PH4952 ROVER 414 S SL 16V 1.4,1 8PH-4952,,8219.67,unidad,FRAM,BERAL SRL
PH4967 DAIHATSU CHARADE 1.3.AP,1 8PH-4967,,5528.65,unidad,FRAM,BERAL SRL
PH4990 FORD FIESTA DIESEL,1 8PH-4990,,7172.58,unidad,FRAM,BERAL SRL
PH4997 DAIHATSU TERIOS,1 8PH-4997,,7748.48,unidad,FRAM,BERAL SRL
PH4998 ASIA CAPHITAL SEPHIA,1 8PH-4998,,9109.7,unidad,FRAM,BERAL SRL
"PH5103 FIAT 190 TURBO,CAMION",1 7PH-5103,,21941.81,unidad,FRAM,BERAL SRL
PH5123 TOYOTA LAND CRUISER,1 8PH-5123,,24292.53,unidad,FRAM,BERAL SRL
PH5126 NISSAN PATHFINDER,1 8PH-5126,,17067.6,unidad,FRAM,BERAL SRL
PH5139 FIAT DUCATTO 1.9,1 8PH-5139,,7806.32,unidad,FRAM,BERAL SRL
PH5190 ISUZU 3.1 TURBODIESEL,1 8PH-5190,,20041.34,unidad,FRAM,BERAL SRL
PH5203 L.U.V PICK UP DIESEL,1 8PH-5203,,8481.44,unidad,FRAM,BERAL SRL
PH5317 CHEVROLET CORSA DIESEL,1 8PH-5317,,6104.55,unidad,FRAM,BERAL SRL
PH5375 RENAULT KANGOO RN,1 8PH-5375,,9798.21,unidad,FRAM,BERAL SRL
PH5426 PICK UP SILVERADO C-20,1 8PH-5426,,5772.63,unidad,FRAM,BERAL SRL
PH5439 FORD MONDEO,1 8PH-5439,,4381.62,unidad,FRAM,BERAL SRL
PH5443 MAXION ROVER,1 8PH-5443,,8272.03,unidad,FRAM,BERAL SRL
PH5511 RENAULT 19 RN Y RT,1 8PH-5511,,7790.36,unidad,FRAM,BERAL SRL
PH5515 FIAT AGRI TRACTORES,1 7PH-5515,,8175.54,unidad,FRAM,BERAL SRL
PH5529 MITSUBISHI CANTER 93/95,1 8PH-5529,,17329.37,unidad,FRAM,BERAL SRL
PH5548 VOLKSWAGEN GOL 1000,1 8PH-5548,,6940.1,unidad,FRAM,BERAL SRL
PH5548A VOLKSWAGEN UP,1 8PH-5548A,,5789.14,unidad,FRAM,BERAL SRL
PH5552 VOLKSWAGEN GOLF IV,1 8PH-5552,,6261.61,unidad,FRAM,BERAL SRL
PH5566/2 PEUGEOT 405 306 PARTN,1 8PH-5566,,5848.8,unidad,FRAM,BERAL SRL
PH5592 TOYOTA COROLLA DIESEL 2,1 8PH-5592,,18481.17,unidad,FRAM,BERAL SRL
PH5594 HYUNDAI ATOS,1 8PH-5594,,8743.22,unidad,FRAM,BERAL SRL
PH5713 FORD KA,1 8PH-5713,,5759.01,unidad,FRAM,BERAL SRL
PH5717 LANDROVER FREELANDER,1 8PH-5717,,16020.51,unidad,FRAM,BERAL SRL
PH5752 ALFA ROMEO 156 NAFTA,1 8PH-5752,,6080.99,unidad,FRAM,BERAL SRL
PH5754 PALIO SIENA DIESEL,1 8PH-5754,,6753.74,unidad,FRAM,BERAL SRL
PH5796 RENAULT KANGOO RN,1 8PH-5796,,5398.79,unidad,FRAM,BERAL SRL
PH5803 FORD ESCORT,1 8PH-5803,,6080.99,unidad,FRAM,BERAL SRL
PH5831 PEUGEOT 406 3.0 24V,1 8PH5831,,13445.13,unidad,FRAM,BERAL SRL
PH5833,1 8PH-5833,,9831.42,unidad,FRAM,BERAL SRL
PH5882 ROVER 45/75 2.0 V6,1 8PH-5882,,6865.59,unidad,FRAM,BERAL SRL
PH5885 RENAULT TWINGO MULTIPUN,1 8PH-5885,,5355.87,unidad,FRAM,BERAL SRL
PH5949 FIAT PALIO MOD NUEVO,1 8PH-5949,,5816.38,unidad,FRAM,BERAL SRL
PH6017 A F.ACEITE HONDA,1 8PH-6017 A,,7015.52,unidad,FRAM,BERAL SRL
PH6018  F.ACEITE SUZUKI,1 8PH-6018,,6596.68,unidad,FRAM,BERAL SRL
PH6022  ACEITE HARLEY DAVIDSO,1 8PH-6022,,5759.01,unidad,FRAM,BERAL SRL
PH6063  F.ACEITE BMW,1 8PH-6063,,36805.28,unidad,FRAM,BERAL SRL
PH6355 MITSUBISHI L-200.L-300.,1 8PH-6355,,17172.31,unidad,FRAM,BERAL SRL
PH6607 MAZDA RX7 SUBARU JUSTY,1 8PH-6607,,6392.5,unidad,FRAM,BERAL SRL
PH6811 HONDA ACCORD PRELUDE,1 8PH-6811,,15706.38,unidad,FRAM,BERAL SRL
PH7014 NEW HOLLAND TRACTORES M,1 8PH-7014,,9902.18,unidad,FRAM,BERAL SRL
PH7136 MERCEDEZ BENZ UNIDAD SE,1 7PH-7136,,12669.81,unidad,FRAM,BERAL SRL
"PH7317 NISSAN MAXIMA 3,0 V6 HI",1 8PH-7317,,6162.14,unidad,FRAM,BERAL SRL
"PH8212Honda Legend, NSX, Rover",1 8PH-8212,,6294.18,unidad,FRAM,BERAL SRL
PH8316 FORD ESCAPE 2.0,1 8PH-8316,,10164.8,unidad,FRAM,BERAL SRL
PH8476 JOHN DEERE 6605,1 7PH-8476,,17172.31,unidad,FRAM,BERAL SRL
PH8798 SCANIA 124 P-114,1 7PH-8798,,33402.23,unidad,FRAM,BERAL SRL
PH8842 RENAULT MAGNUM Y PREMIU,1 7PH-8842,,25800.34,unidad,FRAM,BERAL SRL
PH8933 FILTRO ACEITE,1 8PH-8933,,14973.39,unidad,FRAM,BERAL SRL
PH8944 IVECO STRALIS,1 7PH-8944,,22920.84,unidad,FRAM,BERAL SRL
PH8994 AUDI A4 2.8 30V (10/96-,1 7PH-8994,,22617.18,unidad,FRAM,BERAL SRL
PH8B FORD FALCON F-100 RANGER.,1 8PH-8B/A,,7689.84,unidad,FRAM,BERAL SRL
PH8E TOYOTA HILUX,1 8PH-8E,,10769.34,unidad,FRAM,BERAL SRL
PH9 DODGE 1500 Y RURAL CON MOT,1 8PH-9/16,,8120.2,unidad,FRAM,BERAL SRL
PH9453 IVECO TECTOR F-100 CUMM,1 7PH-9453,,11999.67,unidad,FRAM,BERAL SRL
PH9503 S-10 MOTOR MWM TAZON,1 8PH-9503,,19214.14,unidad,FRAM,BERAL SRL
PH9536 RENAULT LAGUNA 2.2 D,1 8PH-9536,,15925.76,unidad,FRAM,BERAL SRL
PH9566 FORD ECO SPORT 2000,1 8PH-9566,,5528.65,unidad,FRAM,BERAL SRL
PH9637 Fiat Ducato JTD 2.8 L,1 8PH-9637,,21329.26,unidad,FRAM,BERAL SRL
PH9648 VECTRA GT 2.0,1 8PH-9648,,8690.86,unidad,FRAM,BERAL SRL
PH9688 HYUNDAI,1 8PH-9688,,11894.97,unidad,FRAM,BERAL SRL
"PH9739 Renault Megane 1,9L Dci",1 8PH-9739,,8506.52,unidad,FRAM,BERAL SRL
PH9763 FORD MONDEO SMAX DIESEL,1 8PH-9763,,14774.46,unidad,FRAM,BERAL SRL
"PH977 PERKINS 6-305,6-354.MASS",1 7PH-977,,13648.84,unidad,FRAM,BERAL SRL
PR3414 SCANIA 112 FILTRO DE AG,111PR-3414,,29566.14,unidad,FRAM,BERAL SRL
PR3909 FORD CARGO 1416 Y 1722,1 7PR-3909,,31883.95,unidad,FRAM,BERAL SRL
PS10037 MB712C 914C L1618,1 6PS-10037,,23716.63,unidad,FRAM,BERAL SRL
PS10042 FIAT MULTIJET,1 6PS-10042,,76312.07,unidad,FRAM,BERAL SRL
PS10061 RV IVECO DAILY,1 6PS-10061 RV,,19947.1,unidad,FRAM,BERAL SRL
PS10398 KANGOO 1.5 DCI,1 6PS-10398,,43977.86,unidad,FRAM,BERAL SRL
PS10486 AUDI A4 A5 TDI,1 6PS-10486,,29370.92,unidad,FRAM,BERAL SRL
PS10610 TRAMPA DE AGUA MB 712,1 6PS-10610,,47485.62,unidad,FRAM,BERAL SRL
PS10713 TRAMPA FORD CARGO 1217,1 6PS-10713,,32145.72,unidad,FRAM,BERAL SRL
PS10872 T. agua Volvo (VTC) FH,1 6PS-10872,,47276.2,unidad,FRAM,BERAL SRL
"PS11117 VW 7.100, 8.100, 8.150",1 6PS-11117,,32250.43,unidad,FRAM,BERAL SRL
PS11160 T. Agua Volvo (2087981,1 6PS-11160,,57066.51,unidad,FRAM,BERAL SRL
PS12053 VW AMAROK 2.0 180CV,1 6P-12053,,45705.56,unidad,FRAM,BERAL SRL
PS12127 VOLVO CAMIONES,1 6PS-12127,,23768.99,unidad,FRAM,BERAL SRL
PS12225 MB SERIE 7,1 6PS-12225,,23721.87,unidad,FRAM,BERAL SRL
PS12226 VOLKSWAGEN VARIOS,1 6PS-12226,,24554.3,unidad,FRAM,BERAL SRL
PS12358 MBENZ SPRINTER310 B11,1 6PS-12358,,45967.34,unidad,FRAM,BERAL SRL
PS3712 Dimex 1421/ 1721/ 1725,1 6PS-3712,,19926.16,unidad,FRAM,BERAL SRL
PS4886 MITSUBISHI MONTERO INTE,1 6PS-4886,,17622.56,unidad,FRAM,BERAL SRL
"PS4922 TOYOTA NISSAN DIESEL,HI",1 6PS-4922,,16585.94,unidad,FRAM,BERAL SRL
PS5896 AUDI A3 A4 TDi,1 6PS-5896,,12093.68,unidad,FRAM,BERAL SRL
"PS5960 FORD TRANSIT 2,5L",1 6PS-5960,,17737.74,unidad,FRAM,BERAL SRL
PS5989 FIAT IVECO EUROTRAKKER,1 6PS-5989,,19664.39,unidad,FRAM,BERAL SRL
PS6643 MERCEDEZ BENZ 1620 BRAS,1 6PS-6643,,41464.84,unidad,FRAM,BERAL SRL
PS6829 FORD CARGO,1 6PS-6829,,22920.84,unidad,FRAM,BERAL SRL
PS7171 MERCEDEZ BENZ 1214 1214,1 6PS-7171,,23861.13,unidad,FRAM,BERAL SRL
PS7407A John Deere (tractores),1 6PS-7407A,,46909.72,unidad,FRAM,BERAL SRL
PS7408A JOHN DEERE 6200/6300/6,1 6PS-7408A,,47276.2,unidad,FRAM,BERAL SRL
"PS8185 MB L-1620 SERIE M96, L-",1 6PS-8185,,43454.31,unidad,FRAM,BERAL SRL
PS8187 MB SERIE M 710 814 914,1 6PS-8187,,18489.55,unidad,FRAM,BERAL SRL
PS8322 CAT J DEERE,1 6PS-8322,,34396.97,unidad,FRAM,BERAL SRL
PS-8428 trampa de agua baldwin,1 6PS-8428,,14259.8,unidad,FRAM,BERAL SRL
PS8784 TOYOTA COROLLA DIESEL 2,1 6PS-8784,,21936.57,unidad,FRAM,BERAL SRL
PS8787 MERCEDES SPRINTER,1 6PS-8787,,14345.16,unidad,FRAM,BERAL SRL
PS8950 VW POLO 1.9 TDI SEAT CO,1 6PS-8950,,29632.7,unidad,FRAM,BERAL SRL
PS9025 SCANIA P-94 T R 114 VOL,1 6PS-9025,,20638.18,unidad,FRAM,BERAL SRL
PS9026 IVECO EUROTRAKKER EUROC,1 6PS-9026,,20355.47,unidad,FRAM,BERAL SRL
PS9027 MB 712C 914C 1215C 1214,1 6PS-9027,,20355.47,unidad,FRAM,BERAL SRL
PS9028 MB 0400 C/MOTOR OM 477,1 6PS-9028,,20847.6,unidad,FRAM,BERAL SRL
PS9029 FORD 14000 C/MOTOR MWM,1 6PS-9029,,33768.71,unidad,FRAM,BERAL SRL
PS9039 FORD TRANSIT TDi,1 6PS-9039,,48061.52,unidad,FRAM,BERAL SRL
PS9420 FIAT STILO 1.9 JTD,1 6PS-9420,,17214.2,unidad,FRAM,BERAL SRL
PS9451 FORD FOCUS TDCi,1 6PS-9451,,23088.38,unidad,FRAM,BERAL SRL
PS9514 MERCEDES BENZ SPRINTER,1 6PS-9514,,22250.7,unidad,FRAM,BERAL SRL
PS9537 RENAULT LAGUNA TDi,1 6PS-9537,,25863.17,unidad,FRAM,BERAL SRL
PS9553 IVECO DAILY ELECTRONICO,1 6PS-9553,,33213.76,unidad,FRAM,BERAL SRL
PS9624A  T. agua Scania R-124/,1 6PS-9624A,,51098.08,unidad,FRAM,BERAL SRL
U100 FILTRO UREA SCANIA VOLVO,111U-100,,89264.58,unidad,FRAM,BERAL SRL
U102 FILTRO UREA SCANIA VOLVO,111U-102,,89892.84,unidad,FRAM,BERAL SRL
UNIDADSELLADA COMPETICION TC-2,1 8HP-2,,5954.3,unidad,FRAM,BERAL SRL
CH8980 AUDI A4 A6 A8,1 1CH-8980,,9337.32,unidad,FRAM,BERAL SRL
CA10355 MITSUBISHIL200 2.5 3.2,1 1CA-10355,,19318.84,unidad,FRAM,BERAL SRL
CA9542 MITSUBI MONTERO 2.8 3.2,1 1CA-9542,,11622.72,unidad,FRAM,BERAL SRL
CA10822 AUDI A1,1 1CA-10822,,32459.85,unidad,FRAM,BERAL SRL
CF8750 CITROEN XSARA,1 4CF-8750,,9989.26,unidad,FRAM,BERAL SRL
CF9442 RENAULT MEGANE 1.9 DCI,1 4CF-9442,,7277.3,unidad,FRAM,BERAL SRL
PS12673 IVECO DAILY,1 6PS-12673,,19235.08,unidad,FRAM,BERAL SRL
CA12583 PEUGEOT 208 1.2 130CV,1 2CA-12583,,5968.42,unidad,FRAM,BERAL SRL
CA12561 PEUGEOT 208 1.6L 115CV,1 2CA-12561,,10596.57,unidad,FRAM,BERAL SRL
CA12609 GM ONIX TRACKER 2020/1,1 1CA-12609,,6565.26,unidad,FRAM,BERAL SRL
2351MFX6 1.2W 12V,7322351MFX6,,1480.53,unidad,OSRAM,BERAL SRL
2352MF X6 12V 2W LUNETA,7322352MFX6,,1579.11,unidad,OSRAM,BERAL SRL
"2721 INDIC, DE VIDRIO 12V 1,2W",7322721,,727.72,unidad,OSRAM,BERAL SRL
2721MF  12V 1.2W,7322721MF,,1292.33,unidad,OSRAM,BERAL SRL
"2723 12V 2.3W W2X4,6D",7322723,,850.5,unidad,OSRAM,BERAL SRL
2741  LAMPARA SIN CULOTE,7322741,,1041.39,unidad,OSRAM,BERAL SRL
2741MF  24V 1.2W,7322741MF,,1687.55,unidad,OSRAM,BERAL SRL
"2821 INDIC, DE VIDRIO 12V 3Y5",7322821,,762.67,unidad,OSRAM,BERAL SRL
2825 HCBI  POSICION VIDRIO S/C,7322825CBI,,7475.24,unidad,OSRAM,BERAL SRL
2825 INDICADORA DE VIDRIO 12 V,7322825,,557.44,unidad,OSRAM,BERAL SRL
2825DWCBI 1.5W,7322825DWCBI,,6248.34,unidad,OSRAM,BERAL SRL
"2827 12 V 5W W2,1X9,5",7322827,,2033.49,unidad,OSRAM,BERAL SRL
2841 24V 3W,7322841,,1041.39,unidad,OSRAM,BERAL SRL
2845 INDIC.DE VIDRIO 24 V 5W,7322845,,914.13,unidad,OSRAM,BERAL SRL
"2850CW 1W 12V W2 1X9,6000ºK W5",7322850CW,,14902.93,unidad,OSRAM,BERAL SRL
"2850WW 1W 12V W2 1X9,4000ºK W5",7322850WW,,14902.93,unidad,OSRAM,BERAL SRL
3156 12V 32CP WEDGE,7323156,,2796.92,unidad,OSRAM,BERAL SRL
3157 12V 32/3CP WEDGE,7323157,,2987.68,unidad,OSRAM,BERAL SRL
3757AK  27/7W 12V,7323757AK,,5292.98,unidad,OSRAM,BERAL SRL
3797 24V 2W,7323797,,1955.31,unidad,OSRAM,BERAL SRL
"3850CW 1W 12V BA9S,6000ºK T4W",7323850CW,,11044.29,unidad,OSRAM,BERAL SRL
"3850WW 1W 12V BA9S,4000ºK T4W",7323850WW,,11044.29,unidad,OSRAM,BERAL SRL
3893 4 W 12V BA9S LF UNV1W 12V,7323893,,763.04,unidad,OSRAM,BERAL SRL
3894 3W 12V BA9S 5XFS10,7323894,,1545.56,unidad,OSRAM,BERAL SRL
3924CW LED 24V T4W,7323924CW,,14902.93,unidad,OSRAM,BERAL SRL
3930 24V-4 W,7323930,,1496.66,unidad,OSRAM,BERAL SRL
5007 1P NORMAL 12V 5W,7325007,,614.8,unidad,OSRAM,BERAL SRL
5008 1P NORMAL 12V 10W,7325008,,794.93,unidad,OSRAM,BERAL SRL
5009 10W 12V BAU15S 5XFS10 LF,7325009,,2312.21,unidad,OSRAM,BERAL SRL
5627 1P NORMAL 24V 5W,7325627,,1025.26,unidad,OSRAM,BERAL SRL
5637 24V 10W  BA15S  5637 TSP,7325637,,1896.69,unidad,OSRAM,BERAL SRL
62186 35/35W 12V PT43T,73262186,,4902.24,unidad,OSRAM,BERAL SRL
62200SBP EX 62200 12V100W,73262200SBP,,6198.15,unidad,OSRAM,BERAL SRL
62201SBP 12V 100W H3,73262201SBP,,7671.68,unidad,OSRAM,BERAL SRL
62204 12V 100/90 PT43,73262204SBP,,6740.35,unidad,OSRAM,BERAL SRL
62327 35/35W 12V,73262327,,2374.94,unidad,OSRAM,BERAL SRL
62327SVS 35/35W 12V,73262327SVS,,7764.82,unidad,OSRAM,BERAL SRL
62337 35/35W 12V,73262337,,2213.62,unidad,OSRAM,BERAL SRL
62337CB 35/35W 12V COOL BLUE,73262337CB,,5026.35,unidad,OSRAM,BERAL SRL
62337SVS 35/35W 12V COOL BLUE,73262337SVS,,5816.57,unidad,OSRAM,BERAL SRL
64111 12 v 5w,73264111,,6873.02,unidad,OSRAM,BERAL SRL
64132  12 V 6W,73264132,,8395.64,unidad,OSRAM,BERAL SRL
64136 21W 12V BAY9S,73264136,,8942.33,unidad,OSRAM,BERAL SRL
64150 12V 55W H1 S/CABLE,73264150,,3567.79,unidad,OSRAM,BERAL SRL
64150 CBI 12V 55W H1 S/CABLE,73264150CBI,,9024.78,unidad,OSRAM,BERAL SRL
"64150NBP 55W 12V P14,5S",73264150NBP,,22400.74,unidad,OSRAM,BERAL SRL
64151 12V 55W H3 C/CABLE,73264151,,4031.13,unidad,OSRAM,BERAL SRL
64151 CBI 12V 55W H3 C/CABLE,73264151CBI,,11208.46,unidad,OSRAM,BERAL SRL
64151NBP PLUS PRECIO X UNIDAD,73264151NBPLUS,,21296.02,unidad,OSRAM,BERAL SRL
64155 24V 70W H1 S/CABLE,73264155,,6632.81,unidad,OSRAM,BERAL SRL
"64155 TS 24V 70W H1 P14,5S",73264155LTSDP,,15527.51,unidad,OSRAM,BERAL SRL
64155DWCBI 28W 24V P14.5S,73264155DWCBI,,48849.15,unidad,OSRAM,BERAL SRL
64156 24V 70W H3 C/CABLE,73264156,,5759.91,unidad,OSRAM,BERAL SRL
64156LTS H3 LTS DP TRUCK,73264156LTSDP,,10774.33,unidad,OSRAM,BERAL SRL
64173,73264173,,5380.86,unidad,OSRAM,BERAL SRL
64176 55/15w 12v PGJ23T-1,73264176,,39901.71,unidad,OSRAM,BERAL SRL
6418 12V 5W,7326418,,1054.83,unidad,OSRAM,BERAL SRL
64180L 65W 12V PY26D,73264180L,,10775.96,unidad,OSRAM,BERAL SRL
64185 35/35W 12V PX43T,73264185,,6264.47,unidad,OSRAM,BERAL SRL
64185CB 35/35W 12V PT43,73264185CB,,11639.68,unidad,OSRAM,BERAL SRL
64193 CBI  H4 12V 60/55 PT 43,73264193CBI,,12441.11,unidad,OSRAM,BERAL SRL
64193 H4 12V 60/55 PT 43,73264193,,3989.9,unidad,OSRAM,BERAL SRL
64193 SV2 H4 12V 60/55 10X2BOX,73264193SV2,,10852.9,unidad,OSRAM,BERAL SRL
64193ALLSEASON  60/55 PT43,73264193ALL,,13532.41,unidad,OSRAM,BERAL SRL
64193NBL NIGTHBRAKER LASER H4,73264193NBL,,26819.81,unidad,OSRAM,BERAL SRL
64193ULT H4 12V ULTRA LIFE,73264193ULT,,9324.1,unidad,OSRAM,BERAL SRL
64196 24V 75/70W PT43,73264196,,7391.89,unidad,OSRAM,BERAL SRL
64196DWCBI 28/28W 24V P43T3,73264196DWCBI,,50483.19,unidad,OSRAM,BERAL SRL
64198SB H4 12V 60/55 PT45,73264198SB,,5731.23,unidad,OSRAM,BERAL SRL
64199 24V 75/70W PT45,73264199,,11529.6,unidad,OSRAM,BERAL SRL
64199SB 75/70W 24V PT45 10X10,73264199SB,,9556.2,unidad,OSRAM,BERAL SRL
64203 12V 80/100 PT45,73264203,,7674.3,unidad,OSRAM,BERAL SRL
64204SB 100/90W 12V PT45,73264204SB,,6275.22,unidad,OSRAM,BERAL SRL
64210 12V 55W H7 PX26D,73264210,,6794.13,unidad,OSRAM,BERAL SRL
64210 CBI 12V 55W H7 PX26D,73264210CBI,,16972.32,unidad,OSRAM,BERAL SRL
64210NBL NIGTHBRAKER LASER H7,73264210NBL,,29006.55,unidad,OSRAM,BERAL SRL
64211 55W PGJ19-2,73264211,,21041.98,unidad,OSRAM,BERAL SRL
64211CBI 55W 12V PGJ19-2,73264211CBI,,40037.93,unidad,OSRAM,BERAL SRL
64212 12V 35W H8,73264212,,26937.22,unidad,OSRAM,BERAL SRL
64213 H9 12V 65W PGJ19-5,73264213,,31779.41,unidad,OSRAM,BERAL SRL
64215  24V 70W H7,73264215H7,,12854.26,unidad,OSRAM,BERAL SRL
64215DWCBI 28W 24V PX26D,73264215DWCBI,,45186.63,unidad,OSRAM,BERAL SRL
64215TSP 70W 24V H7,73264215TSP,,19286.32,unidad,OSRAM,BERAL SRL
64216TSP 70W 24V PGJ19-2 10X10,73264216TSP,,34541.51,unidad,OSRAM,BERAL SRL
64219L+ 19W 12V PGJ19-3 10X10X,73264219L,,24892.97,unidad,OSRAM,BERAL SRL
6423 24V 5W,7326423,,1182.99,unidad,OSRAM,BERAL SRL
64241 H11B 55W 12V PGJY19-2,73264241,,30466.47,unidad,OSRAM,BERAL SRL
6428 12V 3W,7326428,,1480.53,unidad,OSRAM,BERAL SRL
6430 24V 3W,7326430,,2287.25,unidad,OSRAM,BERAL SRL
6498 CW 1W 12V SV8 5- 6000K C5,7326498CW,,19426.97,unidad,OSRAM,BERAL SRL
6498 WW 1W 12V SV8 5- 4000K C5,7326498WW,,19426.97,unidad,OSRAM,BERAL SRL
65210CWCBI 25W 12V PX26D,73265210CWCBI,,40236.13,unidad,OSRAM,BERAL SRL
66150CW CBI 12V 25W P14.5 H1,73266150,,132649.9,unidad,OSRAM,BERAL SRL
66204 CW CBI 25/25W 12VPT43,73266204CWCBI,,45338.02,unidad,OSRAM,BERAL SRL
66211CWCBI 18W 12V PGJ19,73266211CWCBI,,44015.37,unidad,OSRAM,BERAL SRL
66220CW 13W 12V PGJ19X,73266220CW,,81608.53,unidad,OSRAM,BERAL SRL
67210CW 14W 12V 24w px26,73267210CW,,87080.52,unidad,OSRAM,BERAL SRL
67219CW 8.2W 12V,73267219CW,,53010.49,unidad,OSRAM,BERAL SRL
69005/6CWCBI 25W 12VP20/22,73269005,,10053.62,unidad,OSRAM,BERAL SRL
7225  12V 21/4W BAZ15D,7327225,,2491.45,unidad,OSRAM,BERAL SRL
73204 CW 5/6W 12V P43T 12XBLI,73273204CW,,8560.54,unidad,OSRAM,BERAL SRL
7327 35/35W 12V BA20D 10X10X1,7327327,,3735.56,unidad,OSRAM,BERAL SRL
74205CW,73274205CW,,14557.94,unidad,OSRAM,BERAL SRL
7504 21W 12V WX3X16D,7327504,,7449.25,unidad,OSRAM,BERAL SRL
7505 21W 12V W3X16D,7327505,,5496.42,unidad,OSRAM,BERAL SRL
7506 1P BULBO GRANDE 12 V21W,7327506,,868.42,unidad,OSRAM,BERAL SRL
7506DWP  1P BULBO GRDE 12 V21W,7327506DWP,,17274.34,unidad,OSRAM,BERAL SRL
7507  12V 21W,7327507,,2050.52,unidad,OSRAM,BERAL SRL
7507DYP 1.3W,7327507DYP,,17274.34,unidad,OSRAM,BERAL SRL
7508  12V 21W BAW15S10XBLI1L,7327508,,32705.37,unidad,OSRAM,BERAL SRL
7511 1P BULBO GRANDE 24 V21W,7327511,,1087.1,unidad,OSRAM,BERAL SRL
7511TSP 1P B GRANDE 24 V21W,7327511TSP,,3915.13,unidad,OSRAM,BERAL SRL
